Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU
Apartamento;Campo Grande;1;1;0;40;500.0;200.0;
Conjunto Comercial/Sala;Jacarepaguá;1;0;0;20;800.0;520.0;90.0
Apartamento;Flamengo;1;0;0;47;2100.0;515.0;420.0
Quitinete;Copacabana;1;0;0;40;2200.0;550.0;250.0
Quitinete;Botafogo;1;0;0;25;1200.0;559.0;54.0
Apartamento;Barra da Tijuca;1;1;0;60;1500.0;1800.0;320.0
Quitinete;Anil;1;0;0;20;300.0;18.0;8.0
Apartamento;Ipanema;1;0;0;54;3800.0;781.0;
Apartamento;Copacabana;1;0;1;37;2300.0;442.0;22.0
Flat;Barra da Tijuca;1;0;1;25;1600.0;;
Casa de Vila;Taquara;1;0;0;60;1000.0;;
Apartamento;Botafogo;1;0;0;46;1800.0;540.0;24.0
Apartamento;Copacabana;1;0;0;32;1800.0;330.0;25.0
Apartamento;Copacabana;1;0;0;40;1900.0;380.0;58.0
Quitinete;Copacabana;1;0;0;25;1250.0;340.0;
Apartamento;Flamengo;1;0;1;75;3200.0;281.0;69.0
Apartamento;Centro;1;1;0;42;1700.0;560.0;47.0
Apartamento;Barra da Tijuca;1;1;1;75;2100.0;1043.0;245.0
Apartamento;Glória;1;0;0;44;1400.0;480.0;26.0
Apartamento;Centro;1;0;0;25;1200.0;390.0;
Apartamento;Glória;1;0;0;45;1400.0;450.0;40.0
Apartamento;Catete;1;0;0;24;1100.0;435.0;225.0
Apartamento;Barra da Tijuca;1;1;1;75;1900.0;984.0;280.0
Flat;Curicica;1;1;1;40;1700.0;968.0;40.0
Apartamento;Copacabana;1;1;0;56;5000.0;;
Apartamento;Flamengo;1;0;0;41;1800.0;483.0;67.0
Apartamento;Barra da Tijuca;1;1;1;70;2000.0;970.0;170.0
Apartamento;Copacabana;1;0;0;35;1800.0;520.0;25.0
Apartamento;Ipanema;1;0;0;46;1700.0;700.0;132.0
Apartamento;Riachuelo;1;0;0;46;900.0;253.0;17.0
Apartamento;Flamengo;1;0;0;47;1600.0;650.0;
Quitinete;Copacabana;1;0;0;35;1600.0;462.0;67.0
Flat;São Conrado;1;1;1;25;2000.0;;
Casa;Grajaú;1;0;0;30;1000.0;;
Quitinete;Centro;1;0;0;28;900.0;360.0;20.0
Apartamento;Barra da Tijuca;1;1;1;75;1800.0;1200.0;200.0
Apartamento;Méier;1;0;0;45;1000.0;;
Apartamento;Copacabana;1;0;0;56;1400.0;505.0;56.0
Apartamento;Glória;1;0;1;60;1900.0;600.0;
Apartamento;Copacabana;1;0;0;32;2000.0;390.0;25.0
Apartamento;Flamengo;1;0;0;31;1000.0;394.0;24.0
Quitinete;Copacabana;1;0;0;20;1000.0;;
Apartamento;Barra da Tijuca;1;1;1;50;1200.0;645.0;55.0
Apartamento;Copacabana;1;0;0;68;2200.0;643.0;149.0
Apartamento;Copacabana;1;2;1;156;3900.0;1650.0;320.0
Apartamento;Moneró;1;0;0;55;1000.0;350.0;18.0
Apartamento;Inhaúma;1;0;0;45;750.0;;
Loft;Ipanema;1;0;1;75;4700.0;850.0;150.0
Quitinete;Botafogo;1;0;0;35;1460.0;390.0;50.0
Casa;Água Santa;1;1;0;40;1200.0;;14.0
Apartamento;Ipanema;1;0;0;40;2100.0;430.0;124.0
Apartamento;Copacabana;1;0;0;40;1800.0;483.0;
Apartamento;Catete;1;0;0;45;1800.0;495.0;25.0
Apartamento;Pedra de Guaratiba;1;0;0;42;460.0;;
Apartamento;Copacabana;1;0;0;42;3000.0;560.0;
Apartamento;Lagoa;1;1;0;75;2100.0;1250.0;341.0
Apartamento;Copacabana;1;0;1;33;1400.0;501.0;
Quitinete;Copacabana;1;0;0;24;1300.0;430.0;
Apartamento;Barra da Tijuca;1;1;0;65;2800.0;1100.0;250.0
Quitinete;Centro;1;0;0;30;1000.0;235.0;70.0
Quitinete;Centro;1;0;0;27;600.0;658.0;
Casa de Vila;Cascadura;1;1;0;30;750.0;30.0;
Apartamento;Ipanema;1;1;0;45;4000.0;2425.0;271.0
Apartamento;Copacabana;1;0;0;45;1400.0;737.0;56.0
Apartamento;Centro;1;0;0;31;850.0;560.0;115.0
Apartamento;Gávea;1;1;1;79;3600.0;984.0;258.0
Apartamento;Centro;1;0;0;41;1100.0;390.0;24.0
Flat;Botafogo;1;1;1;44;3000.0;1071.0;102.0
Quitinete;Centro;1;0;0;34;750.0;470.0;
Apartamento;Barra da Tijuca;1;1;1;70;2150.0;1136.0;260.0
Apartamento;Senador Vasconcelos;1;1;1;40;850.0;180.0;
Casa de Vila;Catumbi;1;0;0;45;900.0;;6.0
Apartamento;Copacabana;1;0;0;28;1800.0;750.0;
Apartamento;Barra da Tijuca;1;1;0;45;1700.0;1252.0;213.0
Apartamento;Flamengo;1;0;0;50;1950.0;590.0;68.0
Apartamento;Jardim Botânico;1;1;0;40;2000.0;300.0;
Flat;Lagoa;1;1;1;60;2500.0;1490.0;368.0
Apartamento;Méier;1;1;0;54;1200.0;534.0;10.0
Apartamento;Barra da Tijuca;1;1;0;64;2200.0;1278.0;
Apartamento;Vila da Penha;1;0;0;27;750.0;;
Apartamento;Flamengo;1;0;0;38;1200.0;640.0;55.0
Apartamento;Tijuca;1;0;1;62;1800.0;550.0;
Quitinete;Botafogo;1;0;0;35;1600.0;400.0;
Apartamento;Madureira;1;1;0;60;650.0;220.0;
Apartamento;Copacabana;1;0;0;38;1300.0;482.0;
Apartamento;Vila da Penha;1;1;0;48;1100.0;150.0;
Apartamento;Centro;1;0;0;34;1000.0;600.0;129.0
Apartamento;Vista Alegre;1;0;0;35;750.0;;
Casa;Santa Teresa;1;0;0;60;1300.0;;85.0
Apartamento;Glória;1;1;0;75;1900.0;800.0;188.0
Apartamento;Barra da Tijuca;1;0;0;60;1300.0;1695.0;247.0
Apartamento;Botafogo;1;1;0;60;2000.0;750.0;89.0
Apartamento;Copacabana;1;0;1;48;2200.0;509.0;18.0
Apartamento;Copacabana;1;0;0;30;1500.0;500.0;40.0
Quitinete;Ipanema;1;0;0;30;1500.0;641.0;76.0
Apartamento;Bangu;1;0;0;50;750.0;;100.0
Quitinete;Flamengo;1;0;0;16;1100.0;344.0;25.0
Apartamento;Jardim América;1;0;0;60;600.0;;
Apartamento;Copacabana;1;0;1;37;1500.0;1670.0;
Apartamento;Copacabana;1;0;0;22;1700.0;840.0;30.0
Flat;Botafogo;1;1;1;60;2900.0;1200.0;90.0
Quitinete;Ipanema;1;0;0;38;1400.0;530.0;77.0
Apartamento;Santa Teresa;1;0;0;50;1500.0;60.0;100.0
Quitinete;Flamengo;1;0;0;28;1300.0;365.0;
Apartamento;Estácio;1;1;0;50;1200.0;240.0;15.0
Flat;Copacabana;1;0;0;65;6000.0;1800.0;1835.0
Apartamento;Centro;1;0;0;38;800.0;383.0;
Quitinete;Botafogo;1;0;0;22;1200.0;270.0;
Apartamento;Barra da Tijuca;1;1;0;79;1900.0;2127.0;239.0
Apartamento;Copacabana;1;1;1;41;2500.0;554.0;67.0
Apartamento;Copacabana;1;0;0;35;1900.0;481.0;
Apartamento;Barra da Tijuca;1;0;1;72;1500.0;1050.0;230.0
Apartamento;Copacabana;1;1;0;60;2900.0;1200.0;
Apartamento;Freguesia (Ilha do Governador);1;0;1;70;1500.0;150.0;
Apartamento;Ipanema;1;0;0;36;1500.0;642.0;
Apartamento;Copacabana;1;0;0;51;1600.0;550.0;75.0
Apartamento;Santa Teresa;1;0;0;36;1300.0;180.0;14.0
Apartamento;Copacabana;1;0;0;50;2500.0;450.0;
Casa Comercial;Humaitá;1;0;0;200;16000.0;;12000.0
Quitinete;Copacabana;1;0;0;24;1300.0;500.0;
Quitinete;Copacabana;1;0;0;30;1500.0;551.0;30.0
Apartamento;Glória;1;0;1;35;2500.0;520.0;25.0
Apartamento;Barra da Tijuca;1;1;0;57;1900.0;1500.0;310.0
Apartamento;Barra da Tijuca;1;1;1;70;2100.0;1136.0;260.0
Apartamento;Copacabana;1;0;0;44;1600.0;424.0;24.0
Quitinete;Flamengo;1;0;0;23;1300.0;420.0;25.0
Casa;Irajá;1;0;0;35;700.0;;
Apartamento;Marechal Hermes;1;0;0;70;520.0;;25.0
Flat;Barra da Tijuca;1;1;1;40;3000.0;;
Apartamento;Centro;1;0;0;45;1700.0;300.0;25.0
Quitinete;Tijuca;1;0;0;28;1500.0;390.0;30.0
Casa Comercial;Ipanema;1;0;1;213;30000.0;;2346.0
Apartamento;Maracanã;1;1;0;60;1800.0;514.0;81.0
Quitinete;Copacabana;1;0;0;40;1300.0;528.0;25.0
Apartamento;Leblon;1;1;0;70;3000.0;623.0;121.0
Quitinete;Copacabana;1;0;0;21;900.0;358.0;58.0
Apartamento;Taquara;1;0;0;40;800.0;;13.0
Apartamento;Grajaú;1;0;0;50;1400.0;295.0;20.0
Apartamento;Copacabana;1;0;0;40;6000.0;;
Quitinete;Flamengo;1;0;0;30;1700.0;390.0;29.0
Apartamento;Flamengo;1;1;1;64;2700.0;980.0;
Casa;Ramos;1;0;0;45;850.0;;
Loja/Salão;Tijuca;1;1;0;84;2100.0;995.0;276.0
Apartamento;Botafogo;1;0;0;25;1800.0;;
Apartamento;Copacabana;1;0;0;40;1600.0;342.0;
Apartamento;Botafogo;1;1;0;36;2900.0;1020.0;172.0
Apartamento;Barra da Tijuca;1;1;0;61;1600.0;1700.0;350.0
Apartamento;Barra da Tijuca;1;1;0;60;1500.0;862.0;140.0
Apartamento;Botafogo;1;1;0;40;1950.0;614.0;56.0
Apartamento;Barra da Tijuca;1;1;0;65;1800.0;1750.0;288.0
Quitinete;Centro;1;0;0;19;600.0;308.0;25.0
Apartamento;Recreio dos Bandeirantes;1;1;1;100;4500.0;1500.0;200.0
Casa de Vila;Cascadura;1;0;0;40;850.0;;
Apartamento;Laranjeiras;1;1;1;50;2500.0;697.0;
Quitinete;Centro;1;0;0;34;750.0;420.0;21.0
Apartamento;Copacabana;1;0;1;47;1915.0;670.0;70.0
Apartamento;Centro;1;0;0;45;1200.0;305.0;46.0
Apartamento;Glória;1;0;1;39;1200.0;600.0;30.0
Apartamento;Leblon;1;0;0;86;2000.0;690.0;180.0
Quitinete;Flamengo;1;0;0;29;1900.0;474.0;108.0
Quitinete;Saúde;1;0;0;23;600.0;445.0;
Apartamento;Centro;1;0;0;31;1200.0;354.0;
Quitinete;Copacabana;1;0;0;30;2500.0;440.0;
Quitinete;Copacabana;1;0;0;30;1200.0;520.0;70.0
Apartamento;Grajaú;1;0;0;48;1300.0;193.0;
Apartamento;Barra da Tijuca;1;1;0;50;2000.0;958.0;335.0
Quitinete;Copacabana;1;0;0;36;1000.0;503.0;57.0
Apartamento;Copacabana;1;0;0;62;1800.0;838.0;13.0
Apartamento;Botafogo;1;0;0;65;2000.0;700.0;
Apartamento;Ricardo de Albuquerque;1;0;0;25;350.0;;
Apartamento;Barra da Tijuca;1;1;1;78;2200.0;1400.0;347.0
Flat;Copacabana;1;1;0;55;2100.0;1900.0;125.0
Quitinete;Leblon;1;0;1;22;2500.0;335.0;
Quitinete;Centro;1;0;0;27;650.0;203.0;20.0
Quitinete;Copacabana;1;0;0;25;2200.0;450.0;120.0
Flat;Lagoa;1;1;1;62;2600.0;1300.0;300.0
Quitinete;São Conrado;1;0;0;30;1400.0;545.0;26.0
Loja/Salão;Ipanema;1;0;0;28;1200.0;820.0;
Casa;Madureira;1;0;0;30;1100.0;;
Apartamento;Copacabana;1;0;0;19;1100.0;488.0;30.0
Apartamento;Flamengo;1;0;0;38;1500.0;504.0;57.0
Apartamento;Barra da Tijuca;1;1;0;60;1900.0;1900.0;300.0
Quitinete;Leblon;1;0;0;20;1800.0;672.0;58.0
Apartamento;Leblon;1;1;0;60;3000.0;850.0;200.0
Apartamento;Flamengo;1;1;0;50;2000.0;580.0;70.0
Flat;Botafogo;1;1;1;46;3200.0;1150.0;100.0
Apartamento;Pechincha;1;1;0;54;850.0;347.0;14.0
Quitinete;Copacabana;1;0;0;28;1100.0;450.0;54.0
Casa;Vigário Geral;1;0;0;40;550.0;;
Casa;Oswaldo Cruz;1;1;0;60;700.0;;
Flat;Leblon;1;1;0;45;4000.0;1800.0;234.0
Apartamento;Bonsucesso;1;1;0;50;950.0;170.0;26.0
Apartamento;Flamengo;1;0;0;40;2000.0;500.0;70.0
Casa;Encantado;1;0;0;40;1000.0;;17.0
Apartamento;Glória;1;0;0;40;2000.0;600.0;50.0
Apartamento;Méier;1;0;0;47;900.0;320.0;16.0
Quitinete;Copacabana;1;0;0;35;1100.0;450.0;558.0
Apartamento;Barra da Tijuca;1;1;1;50;1900.0;1129.0;352.0
Quitinete;Tijuca;1;0;0;30;990.0;;
Apartamento;Ipanema;1;0;0;60;3200.0;610.0;126.0
Apartamento;Copacabana;1;0;0;40;1100.0;800.0;100.0
Quitinete;Gardênia Azul;1;0;0;18;485.0;;
Apartamento;Vila Isabel;1;0;0;50;800.0;176.0;24.0
Quitinete;Centro;1;0;0;30;800.0;350.0;
Apartamento;Recreio dos Bandeirantes;1;0;0;30;2000.0;;
Quitinete;Curicica;1;0;0;45;900.0;;
Flat;Ipanema;1;1;0;50;3000.0;2287.0;305.0
Loft;Barra da Tijuca;1;2;1;103;2450.0;1520.0;
Casa de Vila;Ramos;1;0;0;40;600.0;;
Flat;Barra da Tijuca;1;1;1;50;1700.0;1430.0;180.0
Apartamento;Barra da Tijuca;1;1;0;40;1300.0;590.0;
Apartamento;Tijuca;1;0;1;30;1200.0;560.0;20.0
Quitinete;Glória;1;0;0;25;1100.0;394.0;29.0
Casa;Vila Kosmos;1;0;0;60;1000.0;;
Apartamento;Recreio dos Bandeirantes;1;1;1;77;2200.0;310.0;45.0
Apartamento;Tijuca;1;0;0;45;1200.0;400.0;
Apartamento;Centro;1;0;0;40;1300.0;300.0;
Apartamento;Leme;1;0;0;50;2300.0;870.0;23.0
Apartamento;Botafogo;1;0;1;48;1800.0;410.0;
Apartamento;Copacabana;1;1;0;58;1600.0;1695.0;197.0
Conjunto Comercial/Sala;Ipanema;1;0;0;30;2200.0;1250.0;180.0
Quitinete;Glória;1;0;0;20;800.0;290.0;
Apartamento;Copacabana;1;0;1;43;2000.0;600.0;73.0
Apartamento;Catete;1;0;0;49;1600.0;605.0;68.0
Apartamento;Botafogo;1;1;1;55;2000.0;675.0;130.0
Quitinete;Copacabana;1;0;0;38;1500.0;599.0;198.0
Apartamento;Copacabana;1;0;0;30;1800.0;500.0;27.0
Apartamento;Flamengo;1;0;0;45;1650.0;653.0;70.0
Apartamento;Vila Isabel;1;0;0;61;1300.0;;20.0
Apartamento;Ipanema;1;0;0;35;1600.0;470.0;25.0
Apartamento;Barra da Tijuca;1;1;1;70;1400.0;1349.0;358.0
Apartamento;Gávea;1;1;0;61;2000.0;655.0;
Apartamento;Flamengo;1;0;0;28;900.0;380.0;29.0
Flat;Botafogo;1;0;1;40;2300.0;500.0;30.0
Apartamento;Engenho Novo;1;0;0;40;850.0;381.0;
Apartamento;Botafogo;1;1;1;90;1950.0;750.0;213.0
Apartamento;Copacabana;1;0;0;30;1400.0;484.0;53.0
Apartamento;Maracanã;1;1;0;63;1400.0;590.0;528.0
Apartamento;Ipanema;1;1;0;50;2200.0;2150.0;571.0
Loft;Barra da Tijuca;1;1;1;35;1500.0;1050.0;450.0
Apartamento;Leme;1;0;0;51;1500.0;560.0;
Apartamento;Tijuca;1;0;0;57;1000.0;517.0;
Casa de Vila;Campo Grande;1;0;0;70;750.0;;
Apartamento;Leblon;1;1;0;48;2500.0;1850.0;125.0
Quitinete;Copacabana;1;0;0;36;1200.0;438.0;24.0
Apartamento;Copacabana;1;0;1;40;1500.0;670.0;56.0
Apartamento;Guadalupe;1;0;0;30;400.0;;
Apartamento;Botafogo;1;0;0;40;700.0;150.0;
Apartamento;Flamengo;1;0;0;50;1500.0;550.0;68.0
Apartamento;Copacabana;1;0;0;32;1200.0;567.0;
Apartamento;Copacabana;1;0;0;43;2000.0;440.0;
Apartamento;Leblon;1;0;1;50;2997.0;680.0;100.0
Apartamento;Engenho de Dentro;1;0;0;45;600.0;200.0;
Apartamento;Botafogo;1;1;1;40;1800.0;1021.0;183.0
Apartamento;Barra da Tijuca;1;1;0;50;2800.0;1200.0;
Apartamento;Copacabana;1;0;0;50;2000.0;567.0;95.0
Apartamento;Copacabana;1;0;1;40;3600.0;608.0;
Quitinete;Centro;1;0;0;32;850.0;435.0;21.0
Quitinete;Flamengo;1;0;0;26;2000.0;456.0;56.0
Loft;Vargem Grande;1;3;0;30;800.0;220.0;
Casa de Vila;Cavalcanti;1;0;0;45;600.0;;30.0
Apartamento;Flamengo;1;1;0;65;2000.0;658.0;122.0
Apartamento;Ipanema;1;1;1;122;9000.0;35579.0;660.0
Apartamento;Barra da Tijuca;1;1;1;52;2200.0;1374.0;414.0
Quitinete;Botafogo;1;0;0;32;1300.0;417.0;22.0
Apartamento;Vila Isabel;1;1;0;72;1200.0;560.0;83.0
Casa de Condomínio;Barra da Tijuca;1;0;1;40;1750.0;;
Quitinete;Tijuca;1;0;0;35;1100.0;327.0;
Apartamento;Pechincha;1;1;0;46;1100.0;300.0;
Apartamento;Centro;1;1;0;39;1800.0;980.0;21.0
Quitinete;Braz de Pina;1;0;0;37;600.0;;
Apartamento;Copacabana;1;0;0;38;1700.0;400.0;300.0
Apartamento;Vila Isabel;1;1;0;60;1000.0;500.0;
Apartamento;Taquara;1;1;1;50;600.0;367.0;16.0
Apartamento;Ribeira;1;1;0;48;1200.0;500.0;47.0
Apartamento;Copacabana;1;0;0;45;1500.0;650.0;
Quitinete;Copacabana;1;0;0;30;1300.0;677.0;57.0
Apartamento;Méier;1;1;0;33;900.0;550.0;12.0
Apartamento;Ipanema;1;1;1;65;4500.0;;
Apartamento;Lagoa;1;1;1;64;4000.0;1025.0;
Apartamento;Flamengo;1;1;0;44;2000.0;666.0;95.0
Flat;Leblon;1;1;1;70;3300.0;1800.0;340.0
Casa;Marechal Hermes;1;0;0;45;700.0;;
Apartamento;Vila Isabel;1;0;0;44;1200.0;427.0;24.0
Apartamento;Copacabana;1;0;0;35;1800.0;390.0;55.0
Apartamento;Engenho Novo;1;1;0;58;1000.0;580.0;17.0
Apartamento;Barra da Tijuca;1;1;0;55;2300.0;1525.0;295.0
Apartamento;Recreio dos Bandeirantes;1;0;0;30;900.0;35.0;9.0
Apartamento;Copacabana;1;1;0;65;1500.0;1200.0;140.0
Apartamento;Copacabana;1;0;0;45;2500.0;477.0;50.0
Quitinete;Copacabana;1;0;0;26;1100.0;523.0;
Apartamento;Vila da Penha;1;0;0;30;700.0;;
Quitinete;Anil;1;0;0;28;680.0;70.0;
Casa de Vila;Ramos;1;0;0;35;700.0;;
Quitinete;Catete;1;0;0;42;1600.0;790.0;
Apartamento;Lagoa;1;1;0;45;2400.0;1565.0;230.0
Apartamento;Flamengo;1;1;0;49;2200.0;380.0;97.0
Apartamento;Grajaú;1;0;0;60;1300.0;578.0;20.0
Quitinete;Copacabana;1;0;0;20;1140.0;435.0;25.0
Apartamento;Copacabana;1;0;0;39;1500.0;475.0;35.0
Casa de Condomínio;Praça Seca;1;1;0;50;780.0;;
Apartamento;Glória;1;0;0;45;1400.0;508.0;20.0
Apartamento;Centro;1;0;0;40;1600.0;350.0;20.0
Casa;Méier;1;0;0;50;900.0;;14.0
Quitinete;Flamengo;1;0;0;30;1300.0;441.0;147.0
Apartamento;Copacabana;1;0;0;40;2200.0;550.0;
Apartamento;Barra da Tijuca;1;1;1;45;1450.0;640.0;12.0
Quitinete;Copacabana;1;0;0;35;1850.0;543.0;
Flat;Botafogo;1;1;0;45;2950.0;1071.0;100.0
Flat;Leblon;1;0;0;60;3200.0;1900.0;185.0
Casa;Campo Grande;1;0;0;70;700.0;;
Apartamento;Centro;1;0;0;41;1400.0;180.0;20.0
Quitinete;Vila Isabel;1;0;0;22;700.0;20.0;22.0
Apartamento;Jardim Guanabara;1;1;0;50;1200.0;;
Quitinete;Centro;1;0;0;28;850.0;428.0;21.0
Apartamento;Barra da Tijuca;1;1;1;40;1400.0;700.0;13.0
Casa;Olaria;1;0;1;11;800.0;;
Apartamento;Botafogo;1;1;0;44;1799.0;440.0;20.0
Quitinete;Higienópolis;1;0;0;96;700.0;;
Quitinete;Copacabana;1;0;0;30;1600.0;400.0;220.0
Quitinete;Copacabana;1;0;0;38;1800.0;380.0;31.0
Apartamento;Senador Vasconcelos;1;1;1;50;800.0;180.0;
Quitinete;Tijuca;1;0;1;25;1500.0;350.0;20.0
Quitinete;Botafogo;1;0;0;27;1100.0;500.0;19.0
Apartamento;Barra da Tijuca;1;1;0;64;1800.0;800.0;180.0
Apartamento;Copacabana;1;2;1;55;4000.0;750.0;80.0
Apartamento;Grajaú;1;1;0;63;1500.0;500.0;
Apartamento;Ipanema;1;0;0;25;1200.0;555.0;61.0
Quitinete;Irajá;1;0;0;40;700.0;;
Quitinete;Laranjeiras;1;0;0;28;1100.0;480.0;25.0
Quitinete;Praça da Bandeira;1;0;0;30;800.0;459.0;
Apartamento;Engenho Novo;1;1;0;62;1200.0;440.0;
Apartamento;Copacabana;1;0;0;29;1200.0;520.0;20.0
Apartamento;Barra da Tijuca;1;1;0;81;1500.0;2130.0;236.0
Apartamento;Flamengo;1;0;0;38;1800.0;229.0;25.0
Flat;Copacabana;1;1;0;54;2400.0;1531.0;183.0
Apartamento;Maracanã;1;1;0;63;1400.0;590.0;24.0
Apartamento;Pavuna;1;1;0;40;400.0;220.0;
Apartamento;Cocotá;1;0;0;37;700.0;200.0;20.0
Flat;Copacabana;1;1;1;41;2300.0;1400.0;140.0
Apartamento;Botafogo;1;0;0;124;3500.0;820.0;120.0
Apartamento;Leme;1;0;1;40;2300.0;870.0;23.0
Apartamento;Jardim Botânico;1;1;1;63;3000.0;1400.0;150.0
Apartamento;Copacabana;1;0;0;20;1300.0;500.0;
Apartamento;Cacuia;1;1;0;42;1050.0;330.0;
Apartamento;Copacabana;1;0;0;140;4250.0;1650.0;230.0
Apartamento;Centro;1;0;0;35;1600.0;580.0;150.0
Apartamento;Glória;1;0;1;45;1350.0;450.0;20.0
Casa de Vila;Padre Miguel;1;0;0;33;600.0;;60.0
Apartamento;Copacabana;1;0;0;42;1500.0;450.0;68.0
Apartamento;Campo Grande;1;0;0;65;700.0;;
Apartamento;Copacabana;1;1;0;25;1900.0;650.0;20.0
Apartamento;Barra da Tijuca;1;1;1;90;6500.0;2100.0;5000.0
Apartamento;Centro;1;0;0;22;1000.0;420.0;24.0
Apartamento;Botafogo;1;1;1;91;3300.0;883.0;298.0
Flat;Arpoador;1;1;0;55;3500.0;1200.0;300.0
Apartamento;Copacabana;1;0;0;45;2000.0;920.0;56.0
Casa de Vila;Campo Grande;1;0;0;40;500.0;;
Apartamento;Lapa;1;1;0;39;1600.0;800.0;15.0
Casa;Honório Gurgel;1;0;0;40;500.0;;
Apartamento;Gávea;1;0;0;33;1500.0;1006.0;
Casa de Vila;Olaria;1;0;0;45;700.0;;
Apartamento;Jacarepaguá;1;1;0;55;1100.0;580.0;
Apartamento;Ipanema;1;2;1;90;4100.0;1700.0;220.0
Apartamento;Barra da Tijuca;1;1;0;67;2300.0;1580.0;
Casa;Campo Grande;1;2;1;160;2300.0;;
Quitinete;Copacabana;1;0;0;29;1350.0;514.0;182.0
Casa;Vila da Penha;1;0;0;50;900.0;;
Quitinete;Catete;1;0;0;28;1300.0;482.0;25.0
Apartamento;Barra da Tijuca;1;1;1;70;3000.0;1400.0;
Flat;Botafogo;1;1;1;45;2400.0;700.0;100.0
Flat;Ipanema;1;1;0;50;3000.0;2100.0;500.0
Casa;Pilares;1;0;0;50;900.0;;
Apartamento;Irajá;1;0;0;55;850.0;110.0;
Apartamento;Santa Teresa;1;0;0;31;1000.0;330.0;15.0
Apartamento;Botafogo;1;0;0;28;2400.0;;
Apartamento;Cacuia;1;1;0;37;900.0;214.0;
Flat;Barra da Tijuca;1;1;0;55;2100.0;1100.0;350.0
Apartamento;São Francisco Xavier;1;0;0;76;800.0;415.0;14.0
Casa de Vila;Vila Militar;1;0;0;30;500.0;;
Quitinete;Copacabana;1;0;0;30;1150.0;278.0;25.0
Apartamento;Flamengo;1;0;0;46;1600.0;400.0;57.0
Apartamento;Copacabana;1;0;0;50;2200.0;459.0;79.0
Quitinete;Flamengo;1;0;0;28;1400.0;400.0;
Apartamento;Leblon;1;0;0;55;3700.0;318.0;90.0
Casa;Pedra de Guaratiba;1;2;0;70;660.0;;
Apartamento;Jacarepaguá;1;1;1;38;2500.0;;
Apartamento;Botafogo;1;1;0;61;2200.0;664.0;27.0
Apartamento;Andaraí;1;1;0;60;1000.0;230.0;23.0
Apartamento;Botafogo;1;0;0;25;2000.0;481.0;25.0
Quitinete;Copacabana;1;0;0;22;1500.0;570.0;116.0
Apartamento;Leblon;1;0;0;90;4000.0;900.0;200.0
Apartamento;Barra da Tijuca;1;1;1;75;1700.0;930.0;156.0
Apartamento;Barra da Tijuca;1;1;1;80;3500.0;1250.0;150.0
Apartamento;Copacabana;1;0;1;60;1450.0;748.0;151.0
Apartamento;Leblon;1;0;1;45;3000.0;680.0;80.0
Quitinete;Tijuca;1;0;0;25;1000.0;380.0;
Flat;Botafogo;1;1;0;55;3000.0;1200.0;100.0
Quitinete;Copacabana;1;0;0;30;1200.0;490.0;
Apartamento;Centro;1;0;0;34;1100.0;313.0;25.0
Flat;Copacabana;1;0;1;70;4500.0;1700.0;80.0
Quitinete;Flamengo;1;0;0;29;1100.0;364.0;
Apartamento;Praça da Bandeira;1;0;0;42;1800.0;270.0;25.0
Apartamento;Centro;1;0;0;25;1490.0;390.0;9.0
Quitinete;Senador Vasconcelos;1;0;0;40;550.0;;
Apartamento;Vila Isabel;1;0;0;60;1300.0;323.0;83.0
Apartamento;Tijuca;1;0;1;45;1300.0;380.0;47.0
Quitinete;Glória;1;0;0;21;1100.0;338.0;15.0
Quitinete;Copacabana;1;0;0;30;1500.0;700.0;50.0
Casa;Jardim América;1;0;0;38;550.0;;
Apartamento;Copacabana;1;1;0;35;1500.0;679.0;53.0
Apartamento;Barra da Tijuca;1;1;0;59;1200.0;2000.0;246.0
Apartamento;Flamengo;1;0;0;41;3200.0;430.0;29.0
Casa;Vila Valqueire;1;0;0;60;900.0;;
Apartamento;Humaitá;1;0;1;60;1900.0;666.0;110.0
Casa;Bento Ribeiro;1;1;0;50;1100.0;;
Apartamento;Humaitá;1;1;0;60;2200.0;816.0;100.0
Quitinete;Centro;1;0;0;30;750.0;400.0;25.0
Apartamento;Copacabana;1;0;0;45;1700.0;316.0;71.0
Apartamento;Flamengo;1;0;0;30;1400.0;650.0;
Quitinete;Copacabana;1;0;0;35;1800.0;500.0;50.0
Apartamento;Pedra de Guaratiba;1;0;0;40;500.0;;
Quitinete;Praça da Bandeira;1;0;0;22;900.0;381.0;25.0
Quitinete;Leblon;1;1;0;30;2350.0;560.0;620.0
Apartamento;Penha Circular;1;0;0;50;650.0;120.0;
Apartamento;Barra da Tijuca;1;1;1;70;1800.0;1125.0;347.0
Apartamento;Copacabana;1;0;0;40;2000.0;450.0;70.0
Apartamento;Laranjeiras;1;0;0;26;800.0;458.0;29.0
Apartamento;Leme;1;0;1;60;2200.0;600.0;70.0
Apartamento;Copacabana;1;0;1;68;2000.0;658.0;24.0
Apartamento;Recreio dos Bandeirantes;1;1;0;58;1450.0;960.0;240.0
Apartamento;Copacabana;1;0;0;42;1700.0;383.0;24.0
Apartamento;Del Castilho;1;0;0;55;800.0;;
Casa;Ipanema;1;0;1;39;3000.0;500.0;200.0
Quitinete;Copacabana;1;0;0;20;1000.0;520.0;67.0
Apartamento;Copacabana;1;0;0;48;1800.0;662.0;68.0
Apartamento;São Cristóvão;1;1;0;36;1000.0;280.0;136.0
